Estado,Fecha,Positivos,Defunciones
Ciudad de México,2020-04-30,594.0,91.0
Ciudad de México,2020-05-01,907.0,87.0
Ciudad de México,2020-05-02,551.0,60.0
Ciudad de México,2020-05-03,575.0,78.0
Ciudad de México,2020-05-04,783.0,75.0
Ciudad de México,2020-05-05,717.0,89.0
Ciudad de México,2020-05-06,642.0,93.0
Ciudad de México,2020-05-07,685.0,75.0
Ciudad de México,2020-05-08,802.0,89.0
Ciudad de México,2020-05-09,674.0,80.0
Ciudad de México,2020-05-10,984.0,95.0
Ciudad de México,2020-05-11,851.0,84.0
Ciudad de México,2020-05-12,774.0,106.0
Ciudad de México,2020-05-13,681.0,101.0
Ciudad de México,2020-05-14,655.0,111.0
Ciudad de México,2020-05-15,1008.0,116.0
Ciudad de México,2020-05-16,739.0,106.0
Ciudad de México,2020-05-17,716.0,124.0
Ciudad de México,2020-05-18,1060.0,127.0
Ciudad de México,2020-05-19,724.0,113.0
Ciudad de México,2020-05-20,1209.0,95.0
Ciudad de México,2020-05-21,670.0,127.0
Ciudad de México,2020-05-22,815.0,105.0
Ciudad de México,2020-05-23,708.0,104.0
Ciudad de México,2020-05-24,683.0,113.0
Ciudad de México,2020-05-25,1129.0,110.0
Ciudad de México,2020-05-26,772.0,107.0
Ciudad de México,2020-05-27,747.0,96.0
Ciudad de México,2020-05-28,846.0,102.0
Ciudad de México,2020-05-29,783.0,94.0
Ciudad de México,2020-05-30,737.0,89.0
Ciudad de México,2020-05-31,703.0,120.0
Ciudad de México,2020-06-01,1350.0,107.0
Ciudad de México,2020-06-02,795.0,85.0
Ciudad de México,2020-06-03,737.0,111.0
Ciudad de México,2020-06-04,798.0,104.0
Ciudad de México,2020-06-05,938.0,102.0
Ciudad de México,2020-06-06,815.0,108.0
Ciudad de México,2020-06-07,610.0,100.0
Ciudad de México,2020-06-08,880.0,111.0
Ciudad de México,2020-06-09,645.0,97.0
Ciudad de México,2020-06-10,1057.0,104.0
Ciudad de México,2020-06-11,684.0,106.0
Ciudad de México,2020-06-12,767.0,108.0
Ciudad de México,2020-06-13,622.0,113.0
Ciudad de México,2020-06-14,533.0,95.0
Ciudad de México,2020-06-15,955.0,70.0
Ciudad de México,2020-06-16,671.0,106.0
Ciudad de México,2020-06-17,577.0,97.0
Ciudad de México,2020-06-18,757.0,89.0
Ciudad de México,2020-06-19,734.0,83.0
Ciudad de México,2020-06-20,1027.0,62.0
Ciudad de México,2020-06-21,522.0,85.0
Ciudad de México,2020-06-22,723.0,66.0
Ciudad de México,2020-06-23,660.0,63.0
Ciudad de México,2020-06-24,643.0,56.0
Ciudad de México,2020-06-25,830.0,49.0
Ciudad de México,2020-06-26,852.0,66.0
Ciudad de México,2020-06-27,557.0,76.0
Ciudad de México,2020-06-28,705.0,57.0
Ciudad de México,2020-06-29,821.0,48.0
Ciudad de México,2020-06-30,847.0,66.0
Ciudad de México,2020-07-01,1124.0,71.0
Ciudad de México,2020-07-02,764.0,59.0
Ciudad de México,2020-07-03,810.0,58.0
Ciudad de México,2020-07-04,606.0,72.0
Ciudad de México,2020-07-05,689.0,58.0
Ciudad de México,2020-07-06,762.0,67.0
Ciudad de México,2020-07-07,761.0,69.0
Ciudad de México,2020-07-08,736.0,47.0
Ciudad de México,2020-07-09,715.0,54.0
Ciudad de México,2020-07-10,1285.0,42.0
Ciudad de México,2020-07-11,631.0,55.0
Ciudad de México,2020-07-12,705.0,66.0
Ciudad de México,2020-07-13,1008.0,50.0
Ciudad de México,2020-07-14,781.0,61.0
Ciudad de México,2020-07-15,1214.0,68.0
Ciudad de México,2020-07-16,790.0,52.0
Ciudad de México,2020-07-17,1015.0,53.0
Ciudad de México,2020-07-18,829.0,60.0
Ciudad de México,2020-07-19,681.0,52.0
Ciudad de México,2020-07-20,1454.0,48.0
Ciudad de México,2020-07-21,897.0,52.0
Ciudad de México,2020-07-22,806.0,34.0
Ciudad de México,2020-07-23,847.0,51.0
Ciudad de México,2020-07-24,838.0,40.0
Ciudad de México,2020-07-25,887.0,56.0
Ciudad de México,2020-07-26,628.0,51.0
Ciudad de México,2020-07-27,977.0,43.0
Ciudad de México,2020-07-28,822.0,44.0
Ciudad de México,2020-07-29,735.0,34.0
Ciudad de México,2020-07-30,780.0,55.0
Ciudad de México,2020-07-31,687.0,41.0
Ciudad de México,2020-08-01,1134.0,39.0
Ciudad de México,2020-08-02,603.0,48.0
Ciudad de México,2020-08-03,821.0,51.0
Ciudad de México,2020-08-04,707.0,51.0
Ciudad de México,2020-08-05,857.0,55.0
Ciudad de México,2020-08-06,676.0,38.0
Ciudad de México,2020-08-07,863.0,49.0
Ciudad de México,2020-08-08,702.0,62.0
Ciudad de México,2020-08-09,518.0,31.0
Ciudad de México,2020-08-10,1254.0,43.0
Ciudad de México,2020-08-11,814.0,39.0
Ciudad de México,2020-08-12,804.0,41.0
Ciudad de México,2020-08-13,724.0,41.0
Ciudad de México,2020-08-14,863.0,40.0
Ciudad de México,2020-08-15,948.0,41.0
Ciudad de México,2020-08-16,617.0,37.0
Ciudad de México,2020-08-17,967.0,39.0
Ciudad de México,2020-08-18,1007.0,43.0
Ciudad de México,2020-08-19,794.0,40.0
Ciudad de México,2020-08-20,1473.0,48.0
Ciudad de México,2020-08-21,948.0,36.0
Ciudad de México,2020-08-22,778.0,40.0
Ciudad de México,2020-08-23,674.0,48.0
Ciudad de México,2020-08-24,1069.0,42.0
Ciudad de México,2020-08-25,1154.0,52.0
Ciudad de México,2020-08-26,903.0,42.0
Ciudad de México,2020-08-27,953.0,35.0
Ciudad de México,2020-08-28,1260.0,45.0
Ciudad de México,2020-08-29,754.0,48.0
Ciudad de México,2020-08-30,830.0,42.0
Ciudad de México,2020-08-31,1011.0,45.0
Ciudad de México,2020-09-01,1550.0,52.0
Ciudad de México,2020-09-02,1037.0,43.0
Ciudad de México,2020-09-03,931.0,40.0
Ciudad de México,2020-09-04,947.0,45.0
Ciudad de México,2020-09-05,900.0,43.0
Ciudad de México,2020-09-06,602.0,44.0
Ciudad de México,2020-09-07,944.0,40.0
Ciudad de México,2020-09-08,953.0,37.0
Ciudad de México,2020-09-09,932.0,42.0
Ciudad de México,2020-09-10,1150.0,41.0
Ciudad de México,2020-09-11,793.0,48.0
Ciudad de México,2020-09-12,643.0,45.0
Ciudad de México,2020-09-13,504.0,40.0
Ciudad de México,2020-09-14,901.0,39.0
Ciudad de México,2020-09-15,1063.0,45.0
Ciudad de México,2020-09-16,662.0,35.0
Ciudad de México,2020-09-17,857.0,40.0
Ciudad de México,2020-09-18,1046.0,38.0
Ciudad de México,2020-09-19,854.0,33.0
Ciudad de México,2020-09-20,1133.0,32.0
Ciudad de México,2020-09-21,969.0,32.0
Ciudad de México,2020-09-22,862.0,46.0
Ciudad de México,2020-09-23,868.0,48.0
Ciudad de México,2020-09-24,835.0,35.0
Ciudad de México,2020-09-25,1062.0,40.0
Ciudad de México,2020-09-26,795.0,38.0
Ciudad de México,2020-09-27,724.0,45.0
Ciudad de México,2020-09-28,978.0,35.0
Ciudad de México,2020-09-29,988.0,53.0
Ciudad de México,2020-09-30,931.0,34.0
Ciudad de México,2020-10-01,1445.0,30.0
Ciudad de México,2020-10-02,839.0,39.0
Ciudad de México,2020-10-03,744.0,41.0
Ciudad de México,2020-10-04,669.0,37.0
Ciudad de México,2020-10-05,1175.0,52.0
Ciudad de México,2020-10-06,928.0,41.0
Ciudad de México,2020-10-07,1030.0,28.0
Ciudad de México,2020-10-08,982.0,39.0
Ciudad de México,2020-10-09,943.0,34.0
Ciudad de México,2020-10-10,1566.0,44.0
Ciudad de México,2020-10-11,834.0,40.0
Ciudad de México,2020-10-12,1269.0,49.0
Ciudad de México,2020-10-13,1101.0,41.0
Ciudad de México,2020-10-14,1063.0,42.0
Ciudad de México,2020-10-15,1421.0,31.0
Ciudad de México,2020-10-16,1304.0,39.0
Ciudad de México,2020-10-17,1059.0,36.0
Ciudad de México,2020-10-18,1102.0,44.0
Ciudad de México,2020-10-19,1571.0,48.0
Ciudad de México,2020-10-20,2113.0,39.0
Ciudad de México,2020-10-21,1325.0,51.0
Ciudad de México,2020-10-22,1259.0,39.0
Ciudad de México,2020-10-23,1277.0,47.0
Ciudad de México,2020-10-24,1017.0,36.0
Ciudad de México,2020-10-25,1180.0,43.0
Ciudad de México,2020-10-26,1593.0,44.0
Ciudad de México,2020-10-27,1312.0,36.0
Ciudad de México,2020-10-28,1296.0,51.0
Ciudad de México,2020-10-29,1047.0,37.0
Ciudad de México,2020-10-30,1097.0,39.0
Ciudad de México,2020-10-31,702.0,43.0
Ciudad de México,2020-11-01,1121.0,45.0
Ciudad de México,2020-11-02,772.0,41.0
Ciudad de México,2020-11-03,1045.0,33.0
Ciudad de México,2020-11-04,670.0,54.0
Ciudad de México,2020-11-05,629.0,47.0
Ciudad de México,2020-11-06,483.0,42.0
Ciudad de México,2020-11-07,423.0,45.0
Ciudad de México,2020-11-08,326.0,42.0
Ciudad de México,2020-11-09,532.0,42.0
Ciudad de México,2020-11-10,425.0,44.0
Ciudad de México,2020-11-11,346.0,33.0
Ciudad de México,2020-11-12,238.0,51.0
Ciudad de México,2020-11-13,132.0,41.0
Ciudad de México,2020-11-14,70.0,41.0
Ciudad de México,2020-11-15,35.0,35.0
Ciudad de México,2020-11-16,13.0,36.0
Ciudad de México,2020-11-17,12.0,33.0
Ciudad de México,2020-11-18,0.0,7.0
Ciudad de México,2020-11-19,0.0,0.0
Coahuila,2020-01-13,0.0,0.0
Coahuila,2020-01-14,0.0,0.0
Coahuila,2020-01-15,0.0,0.0
Coahuila,2020-01-16,0.0,0.0
Coahuila,2020-01-17,0.0,0.0
Coahuila,2020-01-18,0.0,0.0
Coahuila,2020-01-19,0.0,0.0
Coahuila,2020-01-20,0.0,0.0
Coahuila,2020-01-21,0.0,0.0
Coahuila,2020-01-22,0.0,0.0
Coahuila,2020-01-23,0.0,0.0
Coahuila,2020-01-24,0.0,0.0
Coahuila,2020-01-25,0.0,0.0
Coahuila,2020-01-26,0.0,0.0
Coahuila,2020-01-27,0.0,0.0
Coahuila,2020-01-28,0.0,0.0
Coahuila,2020-01-29,0.0,0.0
Coahuila,2020-01-30,0.0,0.0
Coahuila,2020-01-31,0.0,0.0
Coahuila,2020-02-01,0.0,0.0
Coahuila,2020-02-02,0.0,0.0
Coahuila,2020-02-03,0.0,0.0
Coahuila,2020-02-04,0.0,0.0
Coahuila,2020-02-05,0.0,0.0
Coahuila,2020-02-06,0.0,0.0
Coahuila,2020-02-07,0.0,0.0
Coahuila,2020-02-08,0.0,0.0
Coahuila,2020-02-09,0.0,0.0
Coahuila,2020-02-10,0.0,0.0
Coahuila,2020-02-11,0.0,0.0
Coahuila,2020-02-12,0.0,0.0
Coahuila,2020-02-13,0.0,0.0
Coahuila,2020-02-14,0.0,0.0
Coahuila,2020-02-15,0.0,0.0
Coahuila,2020-02-16,0.0,0.0
Coahuila,2020-02-17,0.0,0.0
Coahuila,2020-02-18,0.0,0.0
Coahuila,2020-02-19,0.0,0.0
Coahuila,2020-02-20,0.0,0.0
Coahuila,2020-02-21,0.0,0.0
Coahuila,2020-02-22,0.0,0.0
Coahuila,2020-02-23,0.0,0.0
Coahuila,2020-02-24,0.0,0.0
Coahuila,2020-02-25,0.0,0.0
Coahuila,2020-02-26,0.0,0.0
Coahuila,2020-02-27,1.0,0.0
Coahuila,2020-02-28,0.0,0.0
Coahuila,2020-02-29,0.0,0.0
Coahuila,2020-03-01,0.0,0.0
Coahuila,2020-03-02,0.0,0.0
Coahuila,2020-03-03,0.0,0.0
Coahuila,2020-03-04,1.0,0.0
Coahuila,2020-03-05,0.0,0.0
Coahuila,2020-03-06,0.0,0.0
Coahuila,2020-03-07,0.0,0.0
Coahuila,2020-03-08,0.0,0.0
Coahuila,2020-03-09,0.0,0.0
Coahuila,2020-03-10,1.0,0.0
Coahuila,2020-03-11,0.0,0.0
Coahuila,2020-03-12,0.0,0.0
Coahuila,2020-03-13,1.0,0.0
Coahuila,2020-03-14,0.0,0.0
Coahuila,2020-03-15,0.0,0.0
Coahuila,2020-03-16,2.0,0.0
Coahuila,2020-03-17,3.0,0.0
Coahuila,2020-03-18,4.0,0.0
Coahuila,2020-03-19,2.0,0.0
Coahuila,2020-03-20,5.0,0.0
Coahuila,2020-03-21,6.0,0.0
Coahuila,2020-03-22,3.0,0.0
Coahuila,2020-03-23,10.0,0.0
Coahuila,2020-03-24,7.0,0.0
Coahuila,2020-03-25,9.0,0.0
Coahuila,2020-03-26,14.0,0.0
Coahuila,2020-03-27,20.0,0.0
Coahuila,2020-03-28,14.0,1.0
Coahuila,2020-03-29,15.0,0.0
Coahuila,2020-03-30,24.0,1.0
Coahuila,2020-03-31,12.0,1.0
Coahuila,2020-04-01,18.0,0.0
Coahuila,2020-04-02,11.0,2.0
Coahuila,2020-04-03,12.0,2.0
Coahuila,2020-04-04,16.0,1.0
Coahuila,2020-04-05,6.0,2.0
Coahuila,2020-04-06,16.0,1.0
Coahuila,2020-04-07,15.0,3.0
Coahuila,2020-04-08,10.0,0.0
Coahuila,2020-04-09,10.0,1.0
Coahuila,2020-04-10,15.0,1.0
Coahuila,2020-04-11,10.0,0.0
Coahuila,2020-04-12,9.0,0.0
Coahuila,2020-04-13,16.0,1.0
Coahuila,2020-04-14,11.0,5.0
Coahuila,2020-04-15,17.0,1.0
Coahuila,2020-04-16,13.0,3.0
Coahuila,2020-04-17,10.0,0.0
Coahuila,2020-04-18,14.0,0.0
Coahuila,2020-04-19,5.0,2.0
Coahuila,2020-04-20,17.0,4.0
Coahuila,2020-04-21,14.0,2.0
Coahuila,2020-04-22,10.0,2.0
Coahuila,2020-04-23,13.0,2.0
Coahuila,2020-04-24,11.0,2.0
Coahuila,2020-04-25,15.0,2.0
Coahuila,2020-04-26,13.0,2.0
Coahuila,2020-04-27,11.0,0.0
Coahuila,2020-04-28,13.0,2.0
Coahuila,2020-04-29,12.0,0.0
Coahuila,2020-04-30,22.0,0.0
Coahuila,2020-05-01,26.0,0.0
Coahuila,2020-05-02,17.0,1.0
Coahuila,2020-05-03,9.0,2.0
Coahuila,2020-05-04,16.0,4.0
Coahuila,2020-05-05,30.0,1.0
Coahuila,2020-05-06,24.0,3.0
Coahuila,2020-05-07,20.0,1.0
Coahuila,2020-05-08,25.0,1.0
Coahuila,2020-05-09,28.0,1.0
Coahuila,2020-05-10,19.0,2.0
Coahuila,2020-05-11,28.0,2.0
Coahuila,2020-05-12,28.0,0.0
Coahuila,2020-05-13,23.0,0.0
Coahuila,2020-05-14,25.0,1.0
Coahuila,2020-05-15,43.0,3.0
Coahuila,2020-05-16,51.0,4.0
Coahuila,2020-05-17,43.0,2.0
Coahuila,2020-05-18,57.0,0.0
Coahuila,2020-05-19,40.0,0.0
Coahuila,2020-05-20,45.0,1.0
Coahuila,2020-05-21,56.0,1.0
Coahuila,2020-05-22,52.0,1.0
Coahuila,2020-05-23,66.0,2.0
Coahuila,2020-05-24,41.0,6.0
Coahuila,2020-05-25,58.0,2.0
Coahuila,2020-05-26,62.0,3.0
Coahuila,2020-05-27,41.0,0.0
Coahuila,2020-05-28,80.0,3.0
Coahuila,2020-05-29,97.0,5.0
Coahuila,2020-05-30,47.0,1.0
Coahuila,2020-05-31,49.0,1.0
Coahuila,2020-06-01,115.0,1.0
Coahuila,2020-06-02,67.0,2.0
Coahuila,2020-06-03,82.0,4.0
Coahuila,2020-06-04,87.0,3.0
Coahuila,2020-06-05,93.0,6.0
Coahuila,2020-06-06,120.0,4.0
Coahuila,2020-06-07,85.0,8.0
Coahuila,2020-06-08,133.0,7.0
Coahuila,2020-06-09,141.0,4.0
Coahuila,2020-06-10,124.0,5.0
Coahuila,2020-06-11,105.0,8.0
Coahuila,2020-06-12,119.0,4.0
Coahuila,2020-06-13,130.0,4.0
Coahuila,2020-06-14,160.0,8.0
Coahuila,2020-06-15,196.0,5.0
Coahuila,2020-06-16,175.0,7.0
Coahuila,2020-06-17,178.0,12.0
Coahuila,2020-06-18,198.0,3.0
Coahuila,2020-06-19,183.0,6.0
Coahuila,2020-06-20,196.0,4.0
Coahuila,2020-06-21,228.0,14.0
Coahuila,2020-06-22,288.0,7.0
Coahuila,2020-06-23,199.0,6.0
Coahuila,2020-06-24,227.0,12.0
Coahuila,2020-06-25,196.0,7.0
Coahuila,2020-06-26,328.0,12.0
Coahuila,2020-06-27,203.0,9.0
Coahuila,2020-06-28,226.0,8.0
Coahuila,2020-06-29,312.0,19.0
Coahuila,2020-06-30,304.0,17.0
Coahuila,2020-07-01,264.0,14.0
Coahuila,2020-07-02,299.0,13.0
Coahuila,2020-07-03,251.0,19.0
Coahuila,2020-07-04,241.0,19.0
Coahuila,2020-07-05,206.0,11.0
Coahuila,2020-07-06,385.0,15.0
Coahuila,2020-07-07,309.0,18.0
Coahuila,2020-07-08,241.0,13.0
Coahuila,2020-07-09,254.0,17.0
Coahuila,2020-07-10,416.0,12.0
Coahuila,2020-07-11,192.0,17.0
Coahuila,2020-07-12,250.0,14.0
Coahuila,2020-07-13,322.0,20.0
Coahuila,2020-07-14,267.0,22.0
Coahuila,2020-07-15,332.0,28.0
Coahuila,2020-07-16,232.0,24.0
Coahuila,2020-07-17,258.0,17.0
Coahuila,2020-07-18,278.0,18.0
Coahuila,2020-07-19,208.0,20.0
Coahuila,2020-07-20,422.0,24.0
Coahuila,2020-07-21,281.0,30.0
Coahuila,2020-07-22,208.0,20.0
Coahuila,2020-07-23,278.0,22.0
Coahuila,2020-07-24,259.0,15.0
Coahuila,2020-07-25,483.0,21.0
Coahuila,2020-07-26,205.0,13.0
Coahuila,2020-07-27,389.0,16.0
Coahuila,2020-07-28,208.0,27.0
Coahuila,2020-07-29,292.0,19.0
Coahuila,2020-07-30,228.0,36.0
Coahuila,2020-07-31,192.0,18.0
Coahuila,2020-08-01,434.0,34.0
Coahuila,2020-08-02,310.0,22.0
Coahuila,2020-08-03,283.0,26.0
Coahuila,2020-08-04,230.0,25.0
Coahuila,2020-08-05,381.0,23.0
Coahuila,2020-08-06,266.0,21.0
Coahuila,2020-08-07,285.0,30.0
Coahuila,2020-08-08,199.0,21.0
Coahuila,2020-08-09,211.0,18.0
Coahuila,2020-08-10,377.0,30.0
Coahuila,2020-08-11,211.0,20.0
Coahuila,2020-08-12,269.0,34.0
Coahuila,2020-08-13,338.0,16.0
Coahuila,2020-08-14,290.0,17.0
Coahuila,2020-08-15,297.0,19.0
Coahuila,2020-08-16,226.0,25.0
Coahuila,2020-08-17,267.0,23.0
Coahuila,2020-08-18,322.0,25.0
Coahuila,2020-08-19,220.0,15.0
Coahuila,2020-08-20,317.0,14.0
Coahuila,2020-08-21,223.0,17.0
Coahuila,2020-08-22,198.0,16.0
Coahuila,2020-08-23,209.0,14.0
Coahuila,2020-08-24,271.0,18.0
Coahuila,2020-08-25,231.0,13.0
Coahuila,2020-08-26,181.0,16.0
Coahuila,2020-08-27,150.0,15.0
Coahuila,2020-08-28,164.0,29.0
Coahuila,2020-08-29,157.0,14.0
Coahuila,2020-08-30,145.0,17.0
Coahuila,2020-08-31,191.0,24.0
Coahuila,2020-09-01,189.0,21.0
Coahuila,2020-09-02,171.0,20.0
Coahuila,2020-09-03,144.0,14.0
Coahuila,2020-09-04,144.0,15.0
Coahuila,2020-09-05,150.0,15.0
Coahuila,2020-09-06,150.0,12.0
Coahuila,2020-09-07,141.0,21.0
Coahuila,2020-09-08,139.0,16.0
Coahuila,2020-09-09,113.0,17.0
Coahuila,2020-09-10,124.0,10.0
Coahuila,2020-09-11,93.0,22.0
Coahuila,2020-09-12,85.0,19.0
Coahuila,2020-09-13,104.0,11.0
Coahuila,2020-09-14,164.0,17.0
Coahuila,2020-09-15,135.0,11.0
Coahuila,2020-09-16,108.0,10.0
Coahuila,2020-09-17,126.0,14.0
Coahuila,2020-09-18,155.0,7.0
Coahuila,2020-09-19,143.0,16.0
Coahuila,2020-09-20,186.0,14.0
Coahuila,2020-09-21,150.0,8.0
Coahuila,2020-09-22,121.0,17.0
Coahuila,2020-09-23,150.0,6.0
Coahuila,2020-09-24,158.0,14.0
Coahuila,2020-09-25,194.0,15.0
Coahuila,2020-09-26,131.0,10.0
Coahuila,2020-09-27,176.0,11.0
Coahuila,2020-09-28,219.0,13.0
Coahuila,2020-09-29,187.0,7.0
Coahuila,2020-09-30,205.0,9.0
Coahuila,2020-10-01,230.0,12.0
Coahuila,2020-10-02,181.0,7.0
Coahuila,2020-10-03,220.0,20.0
Coahuila,2020-10-04,197.0,7.0
Coahuila,2020-10-05,261.0,9.0
Coahuila,2020-10-06,211.0,10.0
Coahuila,2020-10-07,208.0,9.0
Coahuila,2020-10-08,230.0,11.0
Coahuila,2020-10-09,250.0,13.0
Coahuila,2020-10-10,314.0,10.0
Coahuila,2020-10-11,197.0,12.0
Coahuila,2020-10-12,255.0,16.0
Coahuila,2020-10-13,251.0,5.0
Coahuila,2020-10-14,224.0,18.0
Coahuila,2020-10-15,313.0,16.0
Coahuila,2020-10-16,278.0,14.0
Coahuila,2020-10-17,240.0,20.0
Coahuila,2020-10-18,298.0,16.0
Coahuila,2020-10-19,377.0,17.0
Coahuila,2020-10-20,467.0,18.0
Coahuila,2020-10-21,294.0,20.0
Coahuila,2020-10-22,272.0,20.0
Coahuila,2020-10-23,245.0,21.0
Coahuila,2020-10-24,210.0,21.0
Coahuila,2020-10-25,292.0,31.0
Coahuila,2020-10-26,275.0,31.0
Coahuila,2020-10-27,237.0,31.0
Coahuila,2020-10-28,250.0,18.0
Coahuila,2020-10-29,218.0,24.0
Coahuila,2020-10-30,267.0,24.0
Coahuila,2020-10-31,174.0,21.0
Coahuila,2020-11-01,356.0,23.0
Coahuila,2020-11-02,281.0,32.0
Coahuila,2020-11-03,205.0,22.0
Coahuila,2020-11-04,200.0,34.0
Coahuila,2020-11-05,217.0,39.0
Coahuila,2020-11-06,193.0,29.0
Coahuila,2020-11-07,144.0,23.0
Coahuila,2020-11-08,131.0,27.0
Coahuila,2020-11-09,121.0,45.0
Coahuila,2020-11-10,124.0,33.0
Coahuila,2020-11-11,83.0,21.0
Coahuila,2020-11-12,55.0,31.0
Coahuila,2020-11-13,44.0,28.0
Coahuila,2020-11-14,18.0,23.0
Coahuila,2020-11-15,12.0,20.0
Coahuila,2020-11-16,5.0,19.0
Coahuila,2020-11-17,2.0,11.0
Coahuila,2020-11-18,0.0,5.0
Coahuila,2020-11-19,0.0,0.0
Colima,2020-01-13,0.0,0.0
Colima,2020-01-14,0.0,0.0
Colima,2020-01-15,0.0,0.0
Colima,2020-01-16,0.0,0.0
Colima,2020-01-17,0.0,0.0
Colima,2020-01-18,0.0,0.0
Colima,2020-01-19,0.0,0.0
Colima,2020-01-20,0.0,0.0
Colima,2020-01-21,0.0,0.0
Colima,2020-01-22,0.0,0.0
Colima,2020-01-23,0.0,0.0
Colima,2020-01-24,0.0,0.0
Colima,2020-01-25,0.0,0.0
Colima,2020-01-26,0.0,0.0
Colima,2020-01-27,0.0,0.0
Colima,2020-01-28,0.0,0.0
Colima,2020-01-29,0.0,0.0
Colima,2020-01-30,0.0,0.0
Colima,2020-01-31,0.0,0.0
Colima,2020-02-01,0.0,0.0
Colima,2020-02-02,0.0,0.0
Colima,2020-02-03,0.0,0.0
Colima,2020-02-04,0.0,0.0
Colima,2020-02-05,0.0,0.0
Colima,2020-02-06,0.0,0.0
Colima,2020-02-07,0.0,0.0
Colima,2020-02-08,0.0,0.0
Colima,2020-02-09,0.0,0.0
Colima,2020-02-10,0.0,0.0
Colima,2020-02-11,0.0,0.0
Colima,2020-02-12,0.0,0.0
Colima,2020-02-13,0.0,0.0
Colima,2020-02-14,0.0,0.0
Colima,2020-02-15,0.0,0.0
Colima,2020-02-16,0.0,0.0
Colima,2020-02-17,0.0,0.0
Colima,2020-02-18,0.0,0.0
Colima,2020-02-19,0.0,0.0
Colima,2020-02-20,0.0,0.0
Colima,2020-02-21,0.0,0.0
Colima,2020-02-22,0.0,0.0
Colima,2020-02-23,0.0,0.0
Colima,2020-02-24,0.0,0.0
Colima,2020-02-25,0.0,0.0
Colima,2020-02-26,0.0,0.0
Colima,2020-02-27,0.0,0.0
Colima,2020-02-28,0.0,0.0
Colima,2020-02-29,0.0,0.0
Colima,2020-03-01,0.0,0.0
Colima,2020-03-02,0.0,0.0
Colima,2020-03-03,0.0,0.0
Colima,2020-03-04,0.0,0.0
Colima,2020-03-05,0.0,0.0
Colima,2020-03-06,0.0,0.0
Colima,2020-03-07,0.0,0.0
Colima,2020-03-08,0.0,0.0
Colima,2020-03-09,0.0,0.0
Colima,2020-03-10,0.0,0.0
Colima,2020-03-11,0.0,0.0
Colima,2020-03-12,1.0,0.0
Colima,2020-03-13,0.0,0.0
Colima,2020-03-14,0.0,0.0
Colima,2020-03-15,1.0,0.0
Colima,2020-03-16,0.0,0.0
Colima,2020-03-17,0.0,0.0
Colima,2020-03-18,0.0,0.0
Colima,2020-03-19,0.0,0.0
Colima,2020-03-20,0.0,0.0
Colima,2020-03-21,0.0,0.0
Colima,2020-03-22,0.0,0.0
Colima,2020-03-23,0.0,0.0
Colima,2020-03-24,1.0,0.0
Colima,2020-03-25,1.0,0.0
Colima,2020-03-26,0.0,0.0
Colima,2020-03-27,0.0,0.0
Colima,2020-03-28,2.0,0.0
Colima,2020-03-29,1.0,0.0
Colima,2020-03-30,0.0,0.0
Colima,2020-03-31,0.0,0.0
Colima,2020-04-01,0.0,0.0
Colima,2020-04-02,0.0,0.0
Colima,2020-04-03,0.0,0.0
Colima,2020-04-04,0.0,0.0
Colima,2020-04-05,0.0,0.0
Colima,2020-04-06,1.0,0.0
Colima,2020-04-07,1.0,0.0
Colima,2020-04-08,0.0,0.0
Colima,2020-04-09,0.0,0.0
Colima,2020-04-10,0.0,0.0
Colima,2020-04-11,2.0,0.0
Colima,2020-04-12,3.0,0.0
Colima,2020-04-13,0.0,1.0
Colima,2020-04-14,0.0,0.0
Colima,2020-04-15,2.0,0.0
Colima,2020-04-16,0.0,1.0
Colima,2020-04-17,6.0,0.0
Colima,2020-04-18,1.0,0.0
Colima,2020-04-19,0.0,0.0
Colima,2020-04-20,1.0,0.0
Colima,2020-04-21,1.0,0.0
Colima,2020-04-22,0.0,0.0
Colima,2020-04-23,2.0,0.0
Colima,2020-04-24,1.0,0.0
Colima,2020-04-25,1.0,0.0
Colima,2020-04-26,0.0,1.0
Colima,2020-04-27,3.0,0.0
Colima,2020-04-28,0.0,0.0
Colima,2020-04-29,2.0,0.0
Colima,2020-04-30,4.0,0.0
Colima,2020-05-01,3.0,0.0
Colima,2020-05-02,3.0,1.0
Colima,2020-05-03,1.0,0.0
Colima,2020-05-04,2.0,2.0
Colima,2020-05-05,0.0,1.0
Colima,2020-05-06,3.0,0.0
Colima,2020-05-07,3.0,0.0
Colima,2020-05-08,6.0,0.0
Colima,2020-05-09,3.0,0.0
Colima,2020-05-10,3.0,0.0
Colima,2020-05-11,6.0,1.0
Colima,2020-05-12,10.0,0.0
Colima,2020-05-13,6.0,0.0
Colima,2020-05-14,5.0,0.0
Colima,2020-05-15,5.0,1.0
Colima,2020-05-16,8.0,1.0
Colima,2020-05-17,5.0,0.0
Colima,2020-05-18,9.0,1.0
Colima,2020-05-19,4.0,0.0
Colima,2020-05-20,12.0,2.0
Colima,2020-05-21,4.0,1.0
Colima,2020-05-22,8.0,1.0
Colima,2020-05-23,7.0,0.0
Colima,2020-05-24,5.0,4.0
Colima,2020-05-25,8.0,0.0
Colima,2020-05-26,3.0,2.0
Colima,2020-05-27,4.0,1.0
Colima,2020-05-28,12.0,0.0
Colima,2020-05-29,5.0,1.0
Colima,2020-05-30,11.0,0.0
Colima,2020-05-31,12.0,2.0
Colima,2020-06-01,19.0,1.0
